Ref,studysite,Case,Lon,Lat,Soil.layer,Climate_Name,Control,Var,yi,vi,se,Agenumber,Recovery.mode,MAT,MAP,Altitude,BD,pH,Sand,Silt,Clay,Vege,Purpose,biome
688,2,26,106.478375,26.320875,topsoil,Temperate,Cropland,LI,-0.283337362,0.006666667,0.081649658,NA,artificial,13.3,1165,1243.06,1.12,7.07,NA,NA,NA,broadleaved,environmentaltree,9
688,3,27,106.485125,26.322125,topsoil,Temperate,Cropland,LI,-0.234650528,0.006666667,0.081649658,NA,artificial,13.3,1165,1223.18,1.2,6.76,NA,NA,NA,broadleaved,environmentaltree,9
688,1,34,106.539375,26.348625,topsoil,Temperate,Cropland,LI,-0.409572345,0.006666667,0.081649658,NA,artificial,13.3,1165,1225.38,1.13,6.62,NA,NA,NA,broadleaved,treecrop,9
688,2,35,106.478375,26.320875,topsoil,Temperate,Cropland,LI,-0.251280475,0.006666667,0.081649658,NA,artificial,13.3,1165,1243.06,1.12,7.07,NA,NA,NA,broadleaved,environmentaltree,9
688,3,36,106.485125,26.322125,topsoil,Temperate,Cropland,LI,-0.296228631,0.006666667,0.081649658,NA,artificial,13.3,1165,1223.18,1.2,6.76,NA,NA,NA,broadleaved,environmentaltree,9
688,1,43,106.539375,26.348625,subsoil,Temperate,Cropland,LI,-0.316773893,0.006666667,0.081649658,NA,artificial,13.3,1165,1225.38,1.13,6.62,NA,NA,NA,broadleaved,treecrop,9
688,2,44,106.478375,26.320875,subsoil,Temperate,Cropland,LI,-0.453537912,0.006666667,0.081649658,NA,artificial,13.3,1165,1243.06,1.12,7.07,NA,NA,NA,broadleaved,environmentaltree,9
688,3,45,106.485125,26.322125,subsoil,Temperate,Cropland,LI,-0.434171427,0.006666667,0.081649658,NA,artificial,13.3,1165,1223.18,1.2,6.76,NA,NA,NA,broadleaved,environmentaltree,9
688,1,52,106.539375,26.348625,topsoil,Temperate,Cropland,LI,-0.309663773,0.006666667,0.081649658,NA,artificial,13.3,1165,1225.38,1.13,6.62,NA,NA,NA,broadleaved,treecrop,9
688,2,53,106.478375,26.320875,topsoil,Temperate,Cropland,LI,-0.284878078,0.006666667,0.081649658,NA,artificial,13.3,1165,1243.06,1.12,7.07,NA,NA,NA,broadleaved,environmentaltree,9
688,3,54,106.485125,26.322125,topsoil,Temperate,Cropland,LI,-0.234198326,0.006666667,0.081649658,NA,artificial,13.3,1165,1223.18,1.2,6.76,NA,NA,NA,broadleaved,environmentaltree,9
689,1,25,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.548080441,0.004,0.063245553,2,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,1,26,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.33990922,0.004,0.063245553,3,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,1,27,-47.933375,-15.933375,subsoil,Tropical,Cropland,LI,-0.530130296,0.004,0.063245553,4,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,2,28,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.441860572,0.004,0.063245553,11,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,2,29,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.260834299,0.004,0.063245553,2,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,2,30,-47.933375,-15.933375,subsoil,Tropical,Cropland,LI,-0.440809223,0.004,0.063245553,3,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,3,31,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-1.708077433,0.004,0.063245553,4,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,3,32,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-1.15365958,0.004,0.063245553,11,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,3,33,-47.933375,-15.933375,subsoil,Tropical,Cropland,LI,-1.356300958,0.004,0.063245553,2,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,4,34,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.772802608,0.004,0.063245553,3,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,4,35,-47.933375,-15.933375,topsoil,Tropical,Cropland,LI,-0.231381132,0.004,0.063245553,4,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
689,4,36,-47.933375,-15.933375,subsoil,Tropical,Cropland,LI,-0.561428414,0.004,0.063245553,11,artificial,19.55,1439,1090,NA,5.06,4.5,36,59.5,broadleaved,agroforestry,2
690,1,2,116.278125,25.631125,topsoil,Temperate,Bareland,LI,-0.532989716,0.006666667,0.081649658,12,artificial,18.3,1730.4,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,1
690,2,4,116.417125,25.709125,topsoil,Temperate,Bareland,LI,-0.483019542,0.006666667,0.081649658,20,artificial,18.3,1730.4,NA,NA,NA,NA,NA,NA,mixed,environmentaltree,9
690,3,6,116.191125,25.745125,topsoil,Temperate,Bareland,LI,-0.362929488,0.006666667,0.081649658,30,artificial,18.3,1730.4,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,1
692,1,3,105.591375,25.586125,topsoil,Temperate,Abandoned,LI,0.96685653,0.004,0.063245553,22,artificial,18.4,863,527,1.19,7.48,23.65,50.12,26.23,broadleaved,environmentaltree,9
692,2,4,105.591375,25.586125,topsoil,Temperate,Abandoned,LI,1.04974114,0.004,0.063245554,25,artificial,18.4,863,613,1.2,7.35,30.71,40.62,28.67,mixed,environmentaltree,9
692,1,11,105.591375,25.586125,topsoil,Temperate,Grassland,LI,0.442836728,0.004,0.063245553,22,artificial,18.4,863,527,1.19,7.48,23.65,50.12,26.23,broadleaved,environmentaltree,9
692,2,12,105.591375,25.586125,topsoil,Temperate,Grassland,LI,0.525721338,0.004,0.063245553,25,artificial,18.4,863,613,1.2,7.35,30.71,40.62,28.67,mixed,environmentaltree,9
692,1,21,105.591375,25.586125,topsoil,Temperate,Grassland,LI,0.117013843,0.004,0.063245553,25,artificial,18.4,863,613,1.2,7.37,28.89,43.44,27.67,broadleaved,environmentaltree,9
692,2,22,105.591375,25.586125,subsoil,Temperate,Grassland,LI,-0.452634993,0.004,0.063245553,25,artificial,18.4,863,613,1.2,7.45,27.53,46.53,25.95,mixed,environmentaltree,9
692,1,23,105.591375,25.586125,topsoil,Temperate,Cropland,LI,0.712215972,0.004,0.063245553,22,artificial,18.4,863,527,1.19,7.38,22.99,50.68,26.19,broadleaved,environmentaltree,9
692,2,24,105.591375,25.586125,subsoil,Temperate,Cropland,LI,0.331230565,0.004,0.063245553,22,artificial,18.4,863,527,1.19,7.33,21.6,48.81,27.7,mixed,environmentaltree,9
691,1,7,103.266625,37.466625,topsoil,Arid,Sandy,LI,8.09E-02,0.004,0.063245554,1,natural,6.1,172.4,NA,1.561541033,NA,NA,NA,1.015675313,broadleaved,environmentaltree,8
691,2,8,103.266625,37.466625,topsoil,Arid,Sandy,LI,0.141078598,0.004,0.063245555,4,natural,6.1,172.4,NA,1.504978518,NA,NA,NA,1.443183842,broadleaved,environmentaltree,8
691,3,9,103.266625,37.466625,topsoil,Arid,Sandy,LI,-0.103561723,0.004,0.063245555,9,natural,6.1,172.4,NA,1.437475968,NA,NA,NA,4.356065277,broadleaved,environmentaltree,8
691,4,10,103.266625,37.466625,topsoil,Arid,Sandy,LI,0.195660906,0.004,0.063245554,15,natural,6.1,172.4,NA,1.436158617,NA,NA,NA,5.276441814,broadleaved,environmentaltree,8
691,5,11,103.266625,37.466625,topsoil,Arid,Sandy,LI,0.66297081,0.004,0.063245555,24,natural,6.1,172.4,NA,1.357806309,NA,NA,NA,8.160206081,broadleaved,environmentaltree,8
691,6,12,103.266625,37.466625,topsoil,Arid,Sandy,LI,1.106603052,0.004,0.063245554,31,natural,6.1,172.4,NA,1.340777705,NA,NA,NA,8.362450501,broadleaved,environmentaltree,8
693,1,3,107.116625,23.516625,topsoil,Temperate,Cropland,LI,0.717715697,0.002222222,0.047140452,16,artificial,19.89,1560,NA,1.28,6.95,26.04,53.47,20.49,broadleaved,environmentaltree,1
693,1,4,107.116625,23.516625,topsoil,Temperate,Cropland,LI,1.171735185,0.002222222,0.047140452,16,natural,19.89,1560,NA,1.14,6.79,27.48,52.93,19.43,broadleaved,environmentaltree,1
694,1,7,110.366625,33.549875,topsoil,Cold,Cropland,LI,1.414247239,0.006666667,0.081649658,10,artificial,14.2,600,NA,NA,NA,NA,NA,NA,mixed,environmentaltree,3
694,1,8,110.366625,33.549875,subsoil,Cold,Cropland,LI,0.778144101,0.006666667,0.081649658,10,artificial,14.2,600,NA,NA,NA,NA,NA,NA,mixed,environmentaltree,3
694,1,9,110.366625,33.549875,subsoil,Cold,Cropland,LI,0.995264492,0.006666667,0.081649659,10,artificial,14.2,600,NA,NA,NA,NA,NA,NA,mixed,environmentaltree,3
694,2,16,110.366625,33.549875,topsoil,Cold,Cropland,LI,1.363018972,0.006666667,0.081649658,9,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
694,2,17,110.366625,33.549875,subsoil,Cold,Cropland,LI,1.343965345,0.006666667,0.081649658,9,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
694,2,18,110.366625,33.549875,subsoil,Cold,Cropland,LI,1.061698749,0.006666667,0.081649659,9,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
694,3,25,110.366625,33.549875,topsoil,Cold,Cropland,LI,1.548725629,0.006666667,0.081649658,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,treecrop,3
694,3,26,110.366625,33.549875,subsoil,Cold,Cropland,LI,1.295938394,0.006666667,0.081649658,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,treecrop,3
694,3,27,110.366625,33.549875,subsoil,Cold,Cropland,LI,0.64925401,0.006666667,0.081649658,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,treecrop,3
694,3,34,110.366625,33.549875,topsoil,Cold,Cropland,LI,1.597594092,0.006666667,0.081649658,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
694,3,35,110.366625,33.549875,subsoil,Cold,Cropland,LI,0.391906529,0.006666667,0.081649658,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
694,3,36,110.366625,33.549875,subsoil,Cold,Cropland,LI,0.739667196,0.006666667,0.081649659,8,artificial,14.2,600,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,1,31,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.4901191,0.007,0.083666004,18,artificial,NA,NA,1259,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,2,32,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.479139862,0.007,0.083666004,16,artificial,NA,NA,1250,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,3,33,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.854096251,0.007,0.083666003,22,artificial,NA,NA,1254,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,1,34,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.550377648,0.007,0.083666003,18,artificial,NA,NA,1259,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,2,35,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.284845966,0.007,0.083666003,16,artificial,NA,NA,1250,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,3,36,108.090125,34.806125,topsoil,Cold,Cropland,LI,1.686867043,0.007,0.083666003,22,artificial,NA,NA,1254,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,1,37,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.477023215,0.007,0.083666003,18,artificial,NA,NA,1259,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,2,38,108.090125,34.806125,subsoil,Cold,Cropland,LI,0.441832752,0.007,0.083666003,16,artificial,NA,NA,1250,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,3,39,108.090125,34.806125,subsoil,Cold,Cropland,LI,0.908394838,0.007,0.083666004,22,artificial,NA,NA,1254,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,1,40,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.483171404,0.007,0.083666004,18,artificial,NA,NA,1259,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,2,41,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.118386436,0.007,0.083666003,16,artificial,NA,NA,1250,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,3,42,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.343417337,0.007,0.083666002,22,artificial,NA,NA,1254,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,1,43,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.570093735,0.007,0.083666002,18,artificial,NA,NA,1259,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,2,44,108.090125,34.806125,subsoil,Cold,Cropland,LI,0.584933596,0.007,0.083666002,16,artificial,NA,NA,1250,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
695,3,45,108.090125,34.806125,subsoil,Cold,Cropland,LI,1.52998629,0.007,0.083666002,22,artificial,NA,NA,1254,NA,NA,NA,NA,NA,broadleaved,environmentaltree,3
696,1,4,105.769125,26.261375,topsoil,Temperate,Cropland,LI,-0.602704287,0.005,0.070710678,10,natural,15.1,1378.2,1320,NA,6.63,NA,NA,NA,broadleaved,environmentaltree,9
696,2,5,105.769125,26.261375,topsoil,Temperate,Cropland,LI,-0.189013377,0.005,0.070710678,20,natural,15.1,1378.2,1340,NA,7.48,NA,NA,NA,broadleaved,environmentaltree,9
696,3,6,105.769125,26.261375,topsoil,Temperate,Cropland,LI,0.525788107,0.005,0.070710678,40,natural,15.1,1378.2,1370,NA,6.89,NA,NA,NA,broadleaved,environmentaltree,9
697,1,5,37.566625,54.816625,topsoil,Cold,Cropland,LI,-0.261152877,0.006666667,0.081649658,7,artificial,4.6,652,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,9
697,2,6,37.566625,54.816625,topsoil,Cold,Cropland,LI,0.121497553,0.006666667,0.081649658,11,artificial,4.6,652,NA,NA,NA,NA,,,broadleaved,environmentaltree,9
697,3,7,37.566625,54.816625,topsoil,Cold,Cropland,LI,-0.128117639,0.006666667,0.081649658,20,artificial,4.6,652,NA,NA,NA,NA,,,broadleaved,environmentaltree,9
697,4,8,37.566625,54.816625,topsoil,Cold,Cropland,LI,2.14E-02,0.006666667,0.081649658,35,artificial,4.6,652,NA,NA,NA,NA,,,broadleaved,environmentaltree,9
698,1,5,107.866625,36.283375,topsoil,Cold,Cropland,LI,5.45E-03,0.006666667,0.081649658,1,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,2,6,107.866625,36.283375,topsoil,Cold,Cropland,LI,-0.191945,0.006666667,0.081649658,5,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,3,7,107.866625,36.283375,topsoil,Cold,Cropland,LI,-0.545574105,0.006666667,0.081649658,12,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,4,8,107.866625,36.283375,topsoil,Cold,Cropland,LI,-0.391634032,0.006666667,0.081649658,30,artificial,7.8,445,NA,NA,NA,NA,NA,NA,broadleaved,RobiniaP,5
698,1,17,107.866625,36.283375,topsoil,Cold,Cropland,LI,-8.48E-02,0.006666667,0.081649658,1,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,2,18,107.866625,36.283375,topsoil,Cold,Cropland,LI,0.183637907,0.006666667,0.081649658,5,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,3,19,107.866625,36.283375,topsoil,Cold,Cropland,LI,0.148360458,0.006666667,0.081649658,12,artificial,7.8,445,NA,NA,NA,NA,NA,NA,coniferous,Pinaceae,5
698,4,20,107.866625,36.283375,topsoil,Cold,Cropland,LI,5.41E-02,0.006666667,0.081649658,30,artificial,7.8,445,NA,NA,NA,NA,NA,NA,broadleaved,RobiniaP,5
700,1,5,-105.999875,51.999875,topsoil,Cold,Cropland,LI,0.623261192,0.000338983,0.018411492,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,9
700,1,6,-105.999875,51.999875,topsoil,Cold,Cropland,LI,0.276999765,0.000338983,0.018411493,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,9
700,1,7,-105.999875,51.999875,topsoil,Cold,Cropland,LI,0.141553801,0.000338983,0.018411492,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,9
700,1,8,-105.999875,51.999875,subsoil,Cold,Grassland,LI,0.255406857,0.000338983,0.018411493,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,broadleaved,environmentaltree,9
701,1,37,102.567125,33.860125,topsoil,Cold,Grassland,LI,1.455653084,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,38,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.800097346,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,39,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.521189378,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,40,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.258982235,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,41,102.567125,33.860125,topsoil,Cold,Grassland,LI,1.103858597,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,42,102.567125,33.860125,topsoil,Cold,Grassland,LI,1.196110989,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,43,102.567125,33.860125,topsoil,Cold,Grassland,LI,4.71E-02,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,44,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.768795896,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,45,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.774193726,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,46,102.567125,33.860125,topsoil,Cold,Grassland,LI,-0.205762042,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,47,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.872974261,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,48,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.685207622,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,49,102.567125,33.860125,subsoil,Cold,Grassland,LI,0.789998767,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,50,102.567125,33.860125,subsoil,Cold,Grassland,LI,1.33126443,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,51,102.567125,33.860125,subsoil,Cold,Grassland,LI,9.67E-02,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,52,102.567125,33.860125,subsoil,Cold,Grassland,LI,0.891659693,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,53,102.567125,33.860125,subsoil,Cold,Grassland,LI,-0.197118719,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,54,102.567125,33.860125,subsoil,Cold,Grassland,LI,1.52924627,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,73,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.689835819,0.006666667,0.081649659,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,74,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.783454193,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,75,102.567125,33.860125,topsoil,Cold,Grassland,LI,-6.16E-03,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,76,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.286623528,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,77,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.493721116,0.006666667,0.081649659,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,78,102.567125,33.860125,topsoil,Cold,Grassland,LI,0.241053364,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,79,102.567125,33.860125,topsoil,Cold,Grassland,LI,-1.017800347,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,80,102.567125,33.860125,topsoil,Cold,Grassland,LI,-1.149019918,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,81,102.567125,33.860125,topsoil,Cold,Grassland,LI,-0.70761379,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,82,102.567125,33.860125,topsoil,Cold,Grassland,LI,-0.522692817,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,83,102.567125,33.860125,topsoil,Cold,Grassland,LI,-0.277842217,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,84,102.567125,33.860125,topsoil,Cold,Grassland,LI,-0.567405596,0.006666667,0.081649659,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,85,102.567125,33.860125,subsoil,Cold,Grassland,LI,0.31556172,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,86,102.567125,33.860125,subsoil,Cold,Grassland,LI,0.532679613,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,87,102.567125,33.860125,subsoil,Cold,Grassland,LI,-0.191094958,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,1,88,102.567125,33.860125,subsoil,Cold,Grassland,LI,0.181590619,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,2,89,102.567125,33.860125,subsoil,Cold,Grassland,LI,-8.71E-02,0.006666667,0.081649658,7,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
701,3,90,102.567125,33.860125,subsoil,Cold,Grassland,LI,-0.45548954,0.006666667,0.081649658,4,artificial,NA,NA,3450,NA,NA,NA,NA,NA,broadleaved,environmentaltree,5
558,1,49,91.923625,25.689125,topsoil,Temperate,Bareland,LI,4.31E-03,0.006666666,0.081649657,18,artificial,18.25,2208.5,930,1.28,5.71,NA,NA,NA,broadleaved,treecrop,1
558,2,50,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.178000083,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.23,6.24,NA,NA,NA,broadleaved,treecrop,1
558,3,51,91.923625,25.689125,subsoil,Temperate,Bareland,LI,6.60E-03,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.29,5.75,NA,NA,NA,broadleaved,treecrop,1
558,4,52,91.923625,25.689125,subsoil,Temperate,Bareland,LI,8.86E-02,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.19,5.43,NA,NA,NA,broadleaved,treecrop,1
558,1,53,91.923625,25.689125,subsoil,Temperate,Bareland,LI,0.375475548,0.006666667,0.081649657,18,artificial,18.25,2208.5,930,1.28,5.71,NA,NA,NA,broadleaved,treecrop,1
558,2,54,91.923625,25.689125,topsoil,Temperate,Bareland,LI,9.74E-02,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.23,6.24,NA,NA,NA,broadleaved,treecrop,1
558,3,55,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.168459902,0.006666666,0.081649657,18,artificial,18.25,2208.5,930,1.29,5.75,NA,NA,NA,broadleaved,treecrop,1
558,4,56,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.365124384,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.19,5.43,NA,NA,NA,broadleaved,treecrop,1
558,1,57,91.923625,25.689125,subsoil,Temperate,Bareland,LI,-9.69E-02,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.28,5.71,NA,NA,NA,broadleaved,treecrop,1
558,2,58,91.923625,25.689125,subsoil,Temperate,Bareland,LI,-0.221120102,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.23,6.24,NA,NA,NA,broadleaved,treecrop,1
558,3,59,91.923625,25.689125,subsoil,Temperate,Bareland,LI,0.3519312,0.006666666,0.081649657,18,artificial,18.25,2208.5,930,1.29,5.75,NA,NA,NA,broadleaved,treecrop,1
558,4,60,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.126941373,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.19,5.43,NA,NA,NA,broadleaved,treecrop,1
558,1,61,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.144687041,0.006666667,0.081649657,18,artificial,18.25,2208.5,930,1.28,5.71,NA,NA,NA,broadleaved,treecrop,1
558,2,62,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.431586952,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.23,6.24,NA,NA,NA,broadleaved,treecrop,1
558,3,63,91.923625,25.689125,subsoil,Temperate,Bareland,LI,-0.199421164,0.006666667,0.081649661,18,artificial,18.25,2208.5,930,1.29,5.75,NA,NA,NA,broadleaved,treecrop,1
558,4,64,91.923625,25.689125,subsoil,Temperate,Bareland,LI,0.215241323,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.19,5.43,NA,NA,NA,broadleaved,treecrop,1
558,1,65,91.923625,25.689125,subsoil,Temperate,Bareland,LI,0.195054485,0.006666667,0.081649659,18,artificial,18.25,2208.5,930,1.28,5.71,NA,NA,NA,broadleaved,treecrop,1
558,2,66,91.923625,25.689125,topsoil,Temperate,Bareland,LI,0.170223098,0.006666667,0.08164966,18,artificial,18.25,2208.5,930,1.23,6.24,NA,NA,NA,broadleaved,treecrop,1
