Soil.layer,Landuse,SOC_yi,SOC_vi,LI_yi,LI_vi
subsoil,Cropland,10.13367695,0.220238169,42.85714287,0.060624469
topsoil,Natural,-20.10309277,0.006670222,16.73384087,0.668893869
topsoil,Natural,-59.39849625,0.006670222,-6.56460957,0.668893869
subsoil,Natural,-22.85714282,0.006670222,-17.05685617,0.668893869
subsoil,Natural,-51.42857141,0.006670222,-69.84969054,0.668893869
topsoil,Cropland,6.164383539,0.006670222,48.50574717,0.668893869
topsoil,Cropland,-51.7857143,0.006670222,41.06583072,0.668893869
subsoil,Cropland,-1.818181851,0.006670222,-22.58064515,0.668893869
subsoil,Cropland,-37.03703704,0.006670222,-71.85761958,0.668893869
topsoil,Cropland,100.0000001,5.236560057,109.7488037,0.400801068
topsoil,Cropland,103.2258065,9.993547501,33.16810347,0.400801068
topsoil,Cropland,283.8709679,11.65300429,23.94531249,0.400801068
topsoil,Grassland,-67.0212766,3.939800374,94.21341641,0.400801068
topsoil,Grassland,-66.48936169,8.638170646,23.30479052,0.400801068
topsoil,Grassland,-36.70212768,10.27717906,14.76510072,0.400801068
topsoil,Cropland,72.72727266,4.321493853,30.06993001,0.400801068
topsoil,Cropland,57.57575756,8.754826434,-15.75586572,0.400801068
topsoil,Cropland,130.3030303,12.50317236,-8.951048907,0.400801068
topsoil,Grassland,-45.19230768,4.455240073,63.86083049,0.400801068
topsoil,Grassland,-50.00000002,8.894256444,6.129939423,0.400801068
topsoil,Grassland,-26.92307693,12.64740785,14.70258134,0.400801068
topsoil,Cropland,21.94092827,0.000993005,-9.135427296,0.668893869
topsoil,Cropland,37.05757363,0.16092785,126.7196193,0.200200133
topsoil,Cropland,37.50000191,0.838158746,250.8765278,0.200200133
topsoil,Bareland,171.0745155,3.872840649,329.7600488,0.400801068
topsoil,Bareland,102.0208943,2.96288361,77.32884496,0.400801068
topsoil,Bareland,25.71494415,3.79200898,425.3890774,0.400801068
topsoil,Natural,393.4803453,1.184921527,-50.0927444,0.400801068
topsoil,Natural,81.90471245,2.433218252,-79.75166872,0.400801068
topsoil,Natural,35.56623946,1.535872734,-91.64507448,0.400801068
topsoil,Natural,-15.63891307,2.353506968,-75.24606553,0.400801068
topsoil,Cropland,6.93641623,0.005000125,27.34545452,0.501252086
topsoil,Cropland,62.42774569,0.005000125,129.6126482,0.501252086
topsoil,Natural,-19.91341988,0.005000125,-40.86956521,0.501252086
topsoil,Natural,21.64502167,0.005000125,6.619901333,0.501252086
topsoil,Natural,-6.542526403,0.006670222,-18.46917733,0.668893869
topsoil,Natural,-0.126903509,0.006670222,-26.1632698,0.668893869
topsoil,Natural,-10.35267351,0.006670222,29.83479661,0.668893869
topsoil,Natural,-11.17262203,0.006670222,-16.73304823,0.668893869
topsoil,Natural,-7.233502528,0.006670222,-6.601976253,0.668893869
topsoil,Natural,-27.93155511,0.006670222,-1.705292444,0.668893869
topsoil,Natural,-32.42385785,0.006670222,29.98496774,0.668893869
topsoil,Natural,-10.01137657,0.006670222,-3.574548547,0.668893869
topsoil,Natural,-20.23150476,0.006670222,-20.1194567,0.668893869
topsoil,Natural,-38.64213198,0.006670222,48.18620902,0.668893869
topsoil,Natural,-18.65756542,0.006670222,19.85363464,0.668893869
topsoil,Grassland,34.07942242,0.006670222,-32.10884351,0.668893869
topsoil,Grassland,70.9011944,0.006670222,-56.83202784,0.668893869
topsoil,Grassland,12.73247501,0.006670222,-30.59697045,0.668893869
topsoil,Grassland,91.63952224,0.006670222,-30.66315942,0.668893869
topsoil,Grassland,58.74049945,0.006670222,-45.39664542,0.668893869
topsoil,Grassland,3.393501815,0.006670222,-18.15180108,0.668893869
topsoil,Grassland,15.63517917,0.006670222,-24.00547198,0.668893869
topsoil,Grassland,13.16165957,0.006670222,-48.45487349,0.668893869
topsoil,Grassland,14.44043325,0.006670222,-33.48304005,0.668893869
topsoil,Grassland,4.994571098,0.006670222,-13.36428196,0.668893869
topsoil,Grassland,2.288984216,0.006670222,-35.93238821,0.668893869
topsoil,Natural,-54.04411765,1.789270425,-33.73964365,0.668893869
topsoil,Natural,-26.24113473,4.578031847,18.05367312,0.668893869
topsoil,Sandy,109.7560977,0.006670222,124.8473978,0.668893869
subsoil,Sandy,424.3902437,0.006670222,58.1039756,0.668893869
subsoil,Sandy,231.7073171,0.006670222,2.08136445,0.668893869
subsoil,Sandy,168.2926829,0.006670222,41.92122186,0.668893869
subsoil,Sandy,209.7560976,0.006670222,-0.951444847,0.668893869
subsoil,Sandy,512.1951217,0.006670222,9.122399782,0.668893869
topsoil,Cropland,52.44503136,0.09607212,253.6147865,0.501252086
topsoil,Cropland,4.39876,0.021156638,29.2922486,0.501252086
topsoil,Cropland,8.303562693,0.07728505,38.91387558,0.501252086
topsoil,Cropland,-2.74202921,0.07649164,9.231576761,0.501252086
topsoil,Cropland,-16.7795544,0.095446321,23.930404,0.501252086
topsoil,Cropland,56.12319123,0.104444405,192.3782132,0.501252086
topsoil,Cropland,23.66885052,0.017892801,91.23831714,0.501252086
topsoil,Cropland,23.14766749,0.451782273,71.66885543,0.501252086
topsoil,Cropland,9.974801138,0.604541823,72.98644658,0.501252086
topsoil,Cropland,33.98208366,0.564749431,80.01500022,0.501252086
topsoil,Abandoned,88.07339733,0.165385712,45.86663582,0.668893869
topsoil,Abandoned,127.7777607,2.006823692,31.68463325,0.668893869
topsoil,Abandoned,69.72475794,0.453621964,41.34126666,0.668893869
topsoil,Abandoned,90.74074767,2.673941749,19.81902016,0.668893869
topsoil,Abandoned,124.7706302,0.78433401,39.08987195,0.668893869
topsoil,Abandoned,88.88887213,2.3466533,20.56455661,0.668893869
topsoil,Abandoned,142.2018174,0.139838884,62.541324,0.668893869
topsoil,Abandoned,107.4074062,1.975037097,19.89457045,0.668893869
topsoil,Grassland,99.39759036,1.141322954,-46.87306501,0.668893869
topsoil,Grassland,109.6385541,0.909121735,23.54074578,0.668893869
topsoil,Grassland,121.1229947,2.252858957,8.278955562,0.668893869
topsoil,Grassland,-22.7272727,0.985965929,8.645355995,0.668893869
topsoil,Cropland,9.239130386,0.400801068,4.707441096,0.400801068
topsoil,Cropland,29.34782608,0.400801068,-18.28571431,0.400801068
topsoil,Cropland,28.26086951,0.400801068,30.30588238,0.400801068
topsoil,Cropland,-5.084745747,0.400801068,-12.46095679,0.400801068
topsoil,Cropland,21.46892661,0.400801068,13.25883414,0.400801068
topsoil,Cropland,18.64406778,0.400801068,64.72498092,0.400801068
topsoil,Cropland,-5.405405391,0.400801068,24.55934201,0.400801068
topsoil,Cropland,20.27027033,0.400801068,26.31449636,0.400801068
topsoil,Cropland,22.97297293,0.400801068,32.00847908,0.400801068
topsoil,Cropland,-15.96638654,0.400801068,-3.275165844,0.400801068
topsoil,Cropland,10.9243697,0.400801068,13.11475405,0.400801068
topsoil,Cropland,34.4537815,0.400801068,2.880712498,0.400801068
subsoil,Cropland,-17.20430105,0.400801068,145.4780363,0.400801068
subsoil,Cropland,2.150537589,0.400801068,36.34551494,0.400801068
subsoil,Cropland,24.7311828,0.400801068,169.7674417,0.400801068
subsoil,Cropland,-15.49295776,0.400801068,7.02582773,0.400801068
subsoil,Cropland,40.84507043,0.400801068,91.8796992,0.400801068
subsoil,Cropland,11.26760559,0.400801068,-25.42857142,0.400801068
topsoil,Cropland,26.49005974,0.048804005,267.3392893,0.400801068
topsoil,Cropland,97.35098416,0.030041111,331.317708,0.400801068
topsoil,Cropland,200.0000001,0.087851367,263.7645741,0.400801068
topsoil,Cropland,96.68874389,0.027601008,-8.231400477,0.400801068
topsoil,Cropland,103.3112451,0.023841542,59.21243919,0.400801068
topsoil,Cropland,156.9536268,0.023127174,108.4303913,0.400801068
topsoil,Cropland,182.7814464,0.027307428,197.4271527,0.400801068
topsoil,Cropland,339.7351061,0.02306556,128.5270673,0.400801068
topsoil,Cropland,109.494663,0.405352339,3.520554375,0.668893869
topsoil,Cropland,118.0457216,0.285096028,-22.08171573,0.668893869
topsoil,Cropland,237.6458598,0.382566324,-16.29947842,0.668893869
topsoil,Cropland,22.58726896,0.283701874,62.13449859,0.501252086
subsoil,Cropland,-1.162790721,0.615392809,6.17303682,0.501252086
subsoil,Cropland,19.26605502,1.211260658,13.2015871,0.501252086
topsoil,Cropland,72.17659134,0.209935056,94.52713366,0.501252086
subsoil,Cropland,-14.14728678,0.346739756,59.22715413,0.501252086
subsoil,Cropland,-0.917431182,0.657087207,6.460091369,0.501252086
topsoil,Cropland,123.4086242,0.191946883,155.7699956,0.501252086
subsoil,Cropland,15.11627908,0.392473769,255.7743686,0.501252086
subsoil,Cropland,38.2262997,0.25934913,138.6636494,0.501252086
topsoil,Cropland,43.67843928,0.101560638,20.42466588,0.222469297
topsoil,Cropland,98.82471631,0.132476272,99.96558645,0.222469297
topsoil,Cropland,103.7289384,0.257053517,238.6677038,0.222469297
topsoil,Cropland,8.917758905,0.039483093,3.740835532,0.111172851
subsoil,Cropland,6.222058032,0.062533344,64.21840965,0.111172851
subsoil,Cropland,4.356500421,0.097975365,-4.732710748,0.111172851
subsoil,Cropland,-4.975695855,0.166384566,26.09179835,0.111172851
subsoil,Cropland,4.496716305,0.187454877,-24.93644926,0.111172851
topsoil,Natural,-57.75031243,0.501252086,-24.59411073,0.501252086
topsoil,Natural,-46.33711516,0.501252086,17.03808129,0.501252086
subsoil,Natural,-42.61722036,0.501252086,-33.17179045,0.501252086
subsoil,Natural,-35.13035284,0.501252086,8.209610705,0.501252086
topsoil,Natural,-44.26310213,0.501252086,-34.98131663,0.501252086
topsoil,Natural,-50.11080751,0.501252086,5.242813083,0.501252086
subsoil,Natural,-55.51856856,0.501252086,14.67241233,0.501252086
subsoil,Natural,-47.45132473,0.501252086,-18.90041281,0.501252086
topsoil,Natural,-38.41454799,0.501252086,30.28977157,0.501252086
topsoil,Natural,-48.05268375,0.501252086,76.12031668,0.501252086
subsoil,Natural,-48.48139864,0.501252086,-0.328459388,0.501252086
subsoil,Natural,-42.52092618,0.501252086,88.71531072,0.501252086
topsoil,Natural,-33.32555941,0.501252086,-40.74919674,0.501252086
topsoil,Natural,-39.12529831,0.501252086,-8.487993158,0.501252086
subsoil,Natural,-34.40306718,0.501252086,-27.76015532,0.501252086
subsoil,Natural,-25.88208522,0.501252086,-30.72098095,0.501252086
topsoil,Natural,-57.75031243,0.501252086,-1.11375135,0.501252086
topsoil,Natural,-46.33711516,0.501252086,-30.61326604,0.501252086
subsoil,Natural,-42.61722036,0.501252086,-65.1836477,0.501252086
subsoil,Natural,-35.13035284,0.501252086,-48.25617088,0.501252086
topsoil,Natural,-44.26310213,0.501252086,-28.49118728,0.501252086
topsoil,Natural,-50.11080751,0.501252086,-49.14342002,0.501252086
subsoil,Natural,-55.51856856,0.501252086,-40.80989504,0.501252086
subsoil,Natural,-47.45132473,0.501252086,-49.4955886,0.501252086
topsoil,Natural,-38.41454799,0.501252086,-1.901685401,0.501252086
topsoil,Natural,-48.05268375,0.501252086,-14.04341227,0.501252086
subsoil,Natural,-48.48139864,0.501252086,-26.06691739,0.501252086
subsoil,Natural,-42.52092618,0.501252086,-24.45459668,0.501252086
topsoil,Natural,-33.32555941,0.501252086,15.81011509,0.501252086
topsoil,Natural,-39.12529831,0.501252086,-26.63132195,0.501252086
subsoil,Natural,-34.40306718,0.501252086,-60.84353754,0.501252086
subsoil,Natural,-25.88208522,0.501252086,-32.27825892,0.501252086
topsoil,Cropland,4.315000877,0.344269651,13.903893,0.400801068
subsoil,Cropland,11.86624102,0.410801184,18.89437263,0.400801068
subsoil,Cropland,23.73246915,0.256607174,39.43168527,0.400801068
subsoil,Cropland,30.20496074,0.207513412,28.69661696,0.400801068
subsoil,Cropland,10.04709131,0.309405775,8.058223246,0.400801068
topsoil,Cropland,22.60596004,0.400136718,29.10854052,0.400801068
subsoil,Cropland,33.90894941,0.230767058,36.32568138,0.400801068
subsoil,Cropland,44.27001991,0.208590147,71.4288497,0.400801068
subsoil,Cropland,7.484412063,0.339025596,63.28876731,0.400801068
subsoil,Cropland,14.55301386,0.926395727,29.84308929,0.400801068
topsoil,Cropland,41.99584363,0.257051011,30.80243865,0.400801068
subsoil,Cropland,54.05405141,0.44551719,55.41033647,0.400801068
subsoil,Cropland,5.985039991,0.296690558,80.56764245,0.400801068
subsoil,Cropland,8.478805511,0.202204458,81.20343457,0.400801068
subsoil,Cropland,23.44140401,0.371467738,45.83021251,0.400801068
topsoil,Cropland,44.88777786,0.257440109,51.5746623,0.400801068
subsoil,Cropland,8.902074788,0.381461921,76.26142089,0.400801068
subsoil,Cropland,23.73886901,0.905779276,92.73118515,0.400801068
subsoil,Cropland,36.2017761,0.443929661,84.36652888,0.400801068
subsoil,Cropland,51.63204386,0.486062671,76.06540318,0.400801068
topsoil,Cropland,-23.31482241,0.255639803,5.432420743,0.400801068
subsoil,Cropland,-17.76367265,0.322112672,3.365389946,0.400801068
subsoil,Cropland,-9.040442015,0.168054854,12.77421269,0.400801068
subsoil,Cropland,-4.282313625,0.119004454,-0.588262918,0.400801068
subsoil,Cropland,-27.05515023,0.12218108,4.164375596,0.400801068
topsoil,Cropland,-18.73048858,0.212742677,7.390334855,0.400801068
subsoil,Cropland,-11.23828816,0.043689241,9.253425261,0.400801068
subsoil,Cropland,-4.370439837,0.021553622,13.74724127,0.400801068
subsoil,Cropland,-36.39337529,0.116472977,6.876096408,0.400801068
subsoil,Cropland,-32.21035105,0.702540216,6.343049653,0.400801068
topsoil,Cropland,-15.97036107,0.034680212,12.97819167,0.400801068
subsoil,Cropland,-8.834611044,0.222728272,16.89840322,0.400801068
subsoil,Cropland,-35.31202361,0.241571415,13.65558759,0.400801068
subsoil,Cropland,-33.78995372,0.147137241,15.22911653,0.400801068
subsoil,Cropland,-24.65753064,0.3163075,10.66981117,0.400801068
topsoil,Cropland,-11.56773489,0.202342537,17.47918712,0.400801068
subsoil,Cropland,-33.63471789,0.206402117,21.19884392,0.400801068
subsoil,Cropland,-24.59312675,0.72980499,18.12664008,0.400801068
subsoil,Cropland,-16.99819023,0.268760916,14.02063662,0.400801068
subsoil,Cropland,-7.594934369,0.310820448,14.92443828,0.400801068
topsoil,Abandoned,4.315000877,0.344269651,-33.65135729,0.400801068
subsoil,Abandoned,11.86624102,0.410801184,-38.24374438,0.400801068
subsoil,Abandoned,23.73246915,0.256607174,-36.98465854,0.400801068
subsoil,Abandoned,30.20496074,0.207513412,-41.31218262,0.400801068
subsoil,Abandoned,10.04709131,0.309405775,-52.1212268,0.400801068
topsoil,Abandoned,22.60596004,0.400136718,-24.79470017,0.400801068
subsoil,Abandoned,33.90894941,0.230767058,-29.18955338,0.400801068
subsoil,Abandoned,44.27001991,0.208590147,-22.52372558,0.400801068
subsoil,Abandoned,7.484412063,0.339025596,-25.53758146,0.400801068
subsoil,Abandoned,14.55301386,0.926395727,-42.46674744,0.400801068
topsoil,Abandoned,41.99584363,0.257051011,-23.80801001,0.400801068
subsoil,Abandoned,54.05405141,0.44551719,-19.27657934,0.400801068
subsoil,Abandoned,5.985039991,0.296690558,-18.3935012,0.400801068
subsoil,Abandoned,8.478805511,0.202204458,-17.36819251,0.400801068
subsoil,Abandoned,23.44140401,0.371467738,-35.3828802,0.400801068
topsoil,Abandoned,44.88777786,0.257440109,-11.7082581,0.400801068
subsoil,Abandoned,8.902074788,0.381461921,-8.442225714,0.400801068
subsoil,Abandoned,23.73886901,0.905779276,-12.8962587,0.400801068
subsoil,Abandoned,36.2017761,0.443929661,-15.92576841,0.400801068
subsoil,Abandoned,51.63204386,0.486062671,-21.98571851,0.400801068
topsoil,Abandoned,-23.31482241,0.255639803,-11.96952486,0.400801068
subsoil,Abandoned,-17.76367265,0.322112672,-15.77082051,0.400801068
subsoil,Abandoned,-9.040442015,0.168054854,-18.35615221,0.400801068
subsoil,Abandoned,-4.282313625,0.119004454,-28.72688561,0.400801068
subsoil,Abandoned,-27.05515023,0.12218108,-11.21462886,0.400801068
topsoil,Abandoned,-18.73048858,0.212742677,-10.3341258,0.400801068
subsoil,Abandoned,-11.23828816,0.043689241,-10.97961228,0.400801068
subsoil,Abandoned,-4.370439837,0.021553622,-17.65171991,0.400801068
subsoil,Abandoned,-36.39337529,0.116472977,-23.37939081,0.400801068
subsoil,Abandoned,-32.21035105,0.702540216,-9.362305012,0.400801068
topsoil,Abandoned,-15.97036107,0.034680212,-5.663310509,0.400801068
subsoil,Abandoned,-8.834611044,0.222728272,-4.743792166,0.400801068
subsoil,Abandoned,-35.31202361,0.241571415,-17.71807337,0.400801068
subsoil,Abandoned,-33.78995372,0.147137241,-17.3869326,0.400801068
subsoil,Abandoned,-24.65753064,0.3163075,-5.672743706,0.400801068
topsoil,Abandoned,-11.56773489,0.202342537,-1.911494742,0.400801068
subsoil,Abandoned,-33.63471789,0.206402117,-1.242219951,0.400801068
subsoil,Abandoned,-24.59312675,0.72980499,-14.481217,0.400801068
subsoil,Abandoned,-16.99819023,0.268760916,-18.25334758,0.400801068
subsoil,Abandoned,-7.594934369,0.310820448,-2.048722567,0.400801068
topsoil,Cropland,4.315000877,0.344269651,3.189818062,0.668893869
topsoil,Cropland,11.86624102,0.410801184,7.788415088,0.668893869
topsoil,Cropland,23.73246915,0.256607174,9.187892868,0.668893869
topsoil,Cropland,30.20496074,0.207513412,12.88828371,0.668893869
subsoil,Cropland,10.04709131,0.309405775,4.456444553,0.668893869
subsoil,Cropland,22.60596004,0.400136718,8.849934506,0.668893869
subsoil,Cropland,33.90894941,0.230767058,14.4094742,0.668893869
subsoil,Cropland,44.27001991,0.208590147,16.94908685,0.668893869
subsoil,Cropland,7.484412063,0.339025596,3.055758456,0.668893869
subsoil,Cropland,14.55301386,0.926395727,8.480473169,0.668893869
subsoil,Cropland,41.99584363,0.257051011,2.357356556,0.668893869
subsoil,Cropland,54.05405141,0.44551719,9.910916313,0.668893869
subsoil,Cropland,5.985039991,0.296690558,1.267971445,0.668893869
subsoil,Cropland,8.478805511,0.202204458,11.4081467,0.668893869
subsoil,Cropland,23.44140401,0.371467738,12.04458529,0.668893869
subsoil,Cropland,44.88777786,0.257440109,15.33926838,0.668893869
subsoil,Cropland,8.902074788,0.381461921,-5.738749681,0.668893869
subsoil,Cropland,23.73886901,0.905779276,-5.067113316,0.668893869
subsoil,Cropland,36.2017761,0.443929661,0.744759641,0.668893768
subsoil,Cropland,51.63204386,0.486062671,7.626853667,0.668893869
topsoil,Abandoned,-23.31482241,0.255639803,-13.35941576,0.668893869
topsoil,Abandoned,-17.76367265,0.322112672,-9.498159638,0.668893869
topsoil,Abandoned,-9.040442015,0.168054854,-8.332290437,0.668893869
topsoil,Abandoned,-4.282313625,0.119004454,-5.218884485,0.668893869
subsoil,Abandoned,-27.05515023,0.12218108,-12.92912058,0.668893869
subsoil,Abandoned,-18.73048858,0.212742677,-9.271621983,0.668893768
subsoil,Abandoned,-11.23828816,0.043689241,-4.638952687,0.668893869
subsoil,Abandoned,-4.370439837,0.021553622,-2.517762103,0.668893768
subsoil,Abandoned,-36.39337529,0.116472977,-7.835945881,0.668893869
subsoil,Abandoned,-32.21035105,0.702540216,-2.984555645,0.668893768
subsoil,Abandoned,-15.97036107,0.034680212,-8.469688926,0.668893869
subsoil,Abandoned,-8.834611044,0.222728272,-1.705292444,0.668893869
subsoil,Abandoned,-35.31202361,0.241571415,-13.6862111,0.668893869
subsoil,Abandoned,-33.78995372,0.147137241,-5.038629177,0.668893869
subsoil,Abandoned,-24.65753064,0.3163075,-4.495803781,0.668893768
subsoil,Abandoned,-11.56773489,0.202342537,-1.685631537,0.668893768
subsoil,Abandoned,-33.63471789,0.206402117,-5.540593063,0.668893869
subsoil,Abandoned,-24.59312675,0.72980499,-4.86754478,0.668893869
subsoil,Abandoned,-16.99819023,0.268760916,0.956545934,0.668893869
subsoil,Abandoned,-7.594934369,0.310820448,7.853107543,0.668893869
topsoil,Cropland,-6.350364944,0.120950787,24.47518789,0.133422228
topsoil,Cropland,-7.906626474,0.27460465,-6.648663592,0.133422228
topsoil,Cropland,11.30239517,0.09887625,-28.09068049,0.133422228
topsoil,Cropland,10.80701759,0.043597101,-17.44044473,0.133422228
topsoil,Cropland,11.28506195,0.029604781,-29.08225524,0.133422228
topsoil,Cropland,23.4871795,0.16193287,35.27901792,0.501252086
subsoil,Cropland,-3.300970909,0.404192262,-20.06079031,0.501252086
subsoil,Cropland,11.58536585,0.482839833,-27.44186047,0.501252086
topsoil,Cropland,-16.3076923,0.146272274,20.5528846,0.501252086
subsoil,Cropland,-21.16504854,0.336334841,-45.66761788,0.501252086
subsoil,Cropland,4.878048782,0.283882084,-37.65480894,0.501252086
topsoil,Cropland,22.46153847,0.283479947,-11.98984258,0.501252086
subsoil,Cropland,-0.970873792,0.616203973,-61.28392215,0.501252086
subsoil,Cropland,18.90243906,1.209691794,-48.74861572,0.501252086
topsoil,Cropland,72.00000003,0.209713291,0.587720339,0.501252086
subsoil,Cropland,-13.98058256,0.347548855,-69.17873389,0.501252086
subsoil,Cropland,-1.219512235,0.655526934,-56.4993565,0.501252086
topsoil,Cropland,123.1794872,0.191725158,-36.47934358,0.501252086
subsoil,Cropland,15.5339806,0.392661804,-56.16168503,0.501252086
subsoil,Cropland,37.80487799,0.257795021,-15.61403511,0.501252086
topsoil,Cropland,12.74217583,0.005180134,4.237316185,0.074101542
topsoil,Cropland,15.87183308,0.006080185,-4.915099118,0.074101542
topsoil,Abandoned,34.72840605,0.003390057,11.95013221,0.074101542
topsoil,Abandoned,38.46838826,0.004290092,2.122205164,0.074101542
topsoil,Cropland,128.6567164,0.501252086,-36.15834794,0.501252086
topsoil,Cropland,239.7014926,0.501252086,-47.56823322,0.501252086
topsoil,Cropland,430.1492539,0.501252086,-68.14590676,0.501252086
topsoil,Cropland,128.6567164,0.501252086,482.8702134,0.501252086
topsoil,Cropland,430.1492539,0.501252086,178.868137,0.501251885
topsoil,Sandy,12.20186656,0.028588686,-28.22030756,0.501252086
topsoil,Sandy,109.5519251,0.037619474,-42.82251849,0.501252086
topsoil,Sandy,35.54613282,0.054681945,-54.80870965,0.501252086
subsoil,Sandy,58.06624669,0.215493053,-48.3048536,0.501252086
subsoil,Sandy,124.4715599,0.237323167,-56.8720622,0.501252086
subsoil,Sandy,18.64592671,0.257312682,-61.04323669,0.501252086
subsoil,Sandy,91.24188109,0.085261127,-33.69242215,0.501252086
subsoil,Sandy,104.2686812,0.051993312,-35.71476321,0.501252086
subsoil,Sandy,37.89744807,0.165791683,-29.23785292,0.501252086
topsoil,Sandy,12.20186656,0.028588686,-29.80915363,0.501252086
topsoil,Sandy,109.5519251,0.037619474,-18.97941477,0.501252086
topsoil,Sandy,35.54613282,0.054681945,-66.4892373,0.501252086
subsoil,Sandy,58.06624669,0.215493053,-36.99077987,0.501252086
subsoil,Sandy,124.4715599,0.237323167,-14.32056567,0.501252086
subsoil,Sandy,18.64592671,0.257312682,-68.24903746,0.501252086
subsoil,Sandy,91.24188109,0.085261127,40.76577262,0.501252086
subsoil,Sandy,104.2686812,0.051993312,19.10792883,0.501252086
subsoil,Sandy,37.89744807,0.165791683,-31.31989046,0.501252086
topsoil,Grassland,-57.26495635,0.655663725,-46.23686969,0.501252086
subsoil,Grassland,-50.74074218,0.146519735,-88.48515434,0.501252086
topsoil,Grassland,3.133906397,0.084859786,-12.05310556,0.501252086
subsoil,Grassland,-16.29629615,0.293444809,-16.30871067,0.501252086
topsoil,Grassland,-57.26495635,0.655663725,85.1469385,0.501252086
subsoil,Grassland,-50.74074218,0.146519735,267.9513926,0.501252086
topsoil,Grassland,3.133906397,0.084859786,-2.24442935,0.501252086
subsoil,Grassland,-16.29629615,0.293444809,144.6655681,0.501252086
topsoil,Grassland,-24.99999997,4.992801114,-2.429988597,0.250312761
topsoil,Grassland,90.21739133,0.802956039,13.55932198,0.208550465
topsoil,Grassland,56.5217392,0.894879518,52.21140471,0.283735068
topsoil,Grassland,83.6956522,3.675680095,15.95411888,0.283735068
topsoil,Grassland,90.21739133,1.415800855,-2.117264469,0.208550465
topsoil,Grassland,110.8695652,0.629832154,77.44431422,0.226446504
topsoil,Grassland,163.0434782,0.800958043,87.75355458,0.208550465
topsoil,Sandy,17.32986244,0.024113107,91.69519336,0.400801068
topsoil,Sandy,-0.483451095,0.00346006,22.34699746,0.400801068
topsoil,Paddy,-4.219793587,0.024350464,-8.67996673,0.400801068
topsoil,Paddy,-18.7613843,0.003690068,-41.71718992,0.400801068
topsoil,Natural,11.36363768,0.975705569,31.49867717,0.668893869
topsoil,Natural,2.462116382,1.86731254,-42.41214677,0.668893869
topsoil,Natural,-35.41666677,6.736330457,-16.65567554,0.668893869
topsoil,Natural,-10.35855579,15.22927658,51.55452573,0.668893869
topsoil,Natural,-6.772900743,7.206818711,-18.40671426,0.668893869
topsoil,Natural,-31.87250549,13.74547764,-33.36108661,0.668893869
subsoil,Natural,6.666667719,13.82759897,32.96330448,0.668893768
subsoil,Natural,67.33333283,3.33744207,23.2147314,0.668893768
subsoil,Natural,-21.33333029,8.498243292,31.53435891,0.668893869
subsoil,Natural,-7.142866507,27.3775444,75.99102668,0.668893869
subsoil,Natural,8.928572252,13.00080776,222.2183457,0.668893869
subsoil,Natural,-6.250002706,23.02424921,84.40762784,0.668893869
subsoil,Natural,33.33333767,25.38558382,31.70359654,0.668893869
subsoil,Natural,61.40351245,5.128157234,37.83117119,0.668893869
subsoil,Natural,-3.508768109,21.66469496,47.8574676,0.668893869
topsoil,Natural,6.084611456,0.004710111,-44.17547885,0.400801068
topsoil,Natural,28.4171167,0.009680469,-27.70223152,0.400801068
topsoil,Natural,28.92477813,0.001340009,-40.33770961,0.400801068
topsoil,Natural,-77.29027727,3.999887872,-92.38988514,0.668893869
topsoil,Natural,-54.19875373,1.204945374,-85.35900877,0.668893869
topsoil,Natural,-35.66020427,0.168626014,-73.17840816,0.668893869
topsoil,Natural,-9.055811426,0.248954579,-54.86300669,0.668893869
topsoil,Cropland,116.0657812,0.091608835,-27.34817058,0.142959189
subsoil,Cropland,95.39906098,0.158119477,-26.81922316,0.142959189
topsoil,Natural,-17.21653586,0.563338618,-19.24476102,0.668893869
topsoil,Natural,-58.1635695,0.883462194,-80.49493407,0.668893869
topsoil,Cropland,25.03280914,0.300718855,19.0229454,0.668893869
topsoil,Cropland,20.62451284,0.156693536,56.05892729,0.668893869
topsoil,Cropland,76.75697791,0.053216255,36.67108011,0.668893869
topsoil,Cropland,44.68085895,0.523083027,7.702218839,0.668893869
topsoil,Cropland,22.69503999,0.114998673,11.76469928,0.668893869
topsoil,Cropland,109.9290724,0.124732526,2.932165716,0.668893869
subsoil,Cropland,76.1363463,1.815229897,1.897783267,0.668893869
subsoil,Cropland,48.86363566,1.411171025,21.50533047,0.668893869
subsoil,Cropland,154.5454471,1.469913821,9.603596197,0.668893869
topsoil,Abandoned,62.76223501,0.475468381,0.778010898,0.668893869
topsoil,Abandoned,57.02370795,0.331192133,32.13728037,0.668893869
topsoil,Abandoned,130.0944924,0.227534568,15.72131851,0.668893869
topsoil,Abandoned,77.39130834,0.586577669,2.942459448,0.668893869
topsoil,Abandoned,50.43478334,0.178235451,6.833354518,0.668893869
topsoil,Abandoned,157.3912889,0.187975553,-1.606948573,0.668893869
subsoil,Abandoned,127.9411567,1.789075397,4.081077419,0.668893869
subsoil,Abandoned,92.64706017,1.385120321,24.10917862,0.668893869
subsoil,Abandoned,229.4117592,1.443848027,11.95118913,0.668893869
topsoil,Natural,-31.65233064,0.733217774,-19.1726995,0.668893869
topsoil,Natural,-34.06207244,0.588571415,5.982097251,0.668893869
topsoil,Natural,-3.377940923,0.484647937,-7.188534205,0.668893869
topsoil,Natural,-35.64668654,0.848397061,16.7232334,0.668893869
topsoil,Natural,-45.42586749,0.438991959,21.12787818,0.668893869
