Ref,studysite,Case,Xe,Sde,Ne,Xc,Sdc,Nc,Effect size for LI
37,2,144,0.321396326,0.032139633,3,0.214259001,0.0214259,3,0.405489455
39,1,31,0.208596067,0.020859607,4,0.133206581,0.013320658,4,0.448498521
39,2,32,0.258679867,0.025867987,4,0.133206581,0.013320658,4,0.663690096
39,4,33,0.231159389,0.023115939,4,0.133206581,0.013320658,4,0.551206302
39,5,34,0.207502208,0.020750221,4,0.133206581,0.013320658,4,0.443240816
39,3,35,0.180614539,0.018061454,4,0.133206581,0.013320658,4,0.304463975
39,1,36,0.14878711,0.014878711,4,0.123307979,0.012330798,4,0.187831367
39,2,37,0.140038717,0.014003872,4,0.123307979,0.012330798,4,0.127233815
39,4,38,0.142426833,0.014242683,4,0.123307979,0.012330798,4,0.14414329
39,5,39,0.167930283,0.016793028,4,0.123307979,0.012330798,4,0.308863787
39,3,40,0.165102421,0.016510242,4,0.123307979,0.012330798,4,0.291880892
39,1,61,0.138300419,0.013830042,4,0.112670928,0.011267093,4,0.204956838
39,2,62,0.123961061,0.012396106,4,0.112670928,0.011267093,4,9.55E-02
39,4,63,0.132522444,0.013252244,4,0.112670928,0.011267093,4,0.162280587
39,5,64,0.108584967,0.010858497,4,0.112670928,0.011267093,4,-3.69E-02
39,3,65,0.131776903,0.01317769,4,0.112670928,0.011267093,4,0.156638931
39,1,66,0.076903154,0.007690315,4,0.064980505,0.006498051,4,0.168459591
39,2,67,0.071987246,0.007198725,4,0.064980505,0.006498051,4,0.102401664
39,4,68,0.067274143,0.006727414,4,0.064980505,0.006498051,4,3.47E-02
39,5,69,0.055580218,0.005558022,4,0.064980505,0.006498051,4,-0.156259946
39,3,70,0.060683264,0.006068326,4,0.064980505,0.006498051,4,-6.84E-02
41,1,49,0.282546717,0.028254672,4,0.119612773,0.011961277,4,0.859584273
41,2,50,0.214248,0.0214248,4,0.119612773,0.011961277,4,0.582874589
41,3,51,0.281707516,0.028170752,4,0.119612773,0.011961277,4,0.856609721
41,1,52,0.16277452,0.016277452,4,0.119612773,0.011961277,4,0.308106298
41,2,53,0.407541543,0.040754154,4,0.119612773,0.011961277,4,1.225883239
41,3,54,0.523396272,0.052339627,4,0.119612773,0.011961277,4,1.476079232
41,1,55,0.158827233,0.015882723,4,0.101006875,0.010100688,4,0.452628444
41,2,56,0.107740395,0.01077404,4,0.101006875,0.010100688,4,6.45E-02
41,3,57,0.180814161,0.018081416,4,0.101006875,0.010100688,4,0.582281187
41,1,58,0.109674935,0.010967494,4,0.101006875,0.010100688,4,8.23E-02
41,2,59,0.236209105,0.023620911,4,0.101006875,0.010100688,4,0.849528872
41,3,60,0.294530941,0.029453094,4,0.101006875,0.010100688,4,1.070195482
41,1,85,0.063800451,0.006380045,4,0.083009184,0.008300918,4,-0.263190991
41,2,86,0.056825535,0.005682554,4,0.083009184,0.008300918,4,-0.378965478
41,3,87,0.110916142,0.011091614,4,0.083009184,0.008300918,4,0.289823183
41,1,88,0.039325308,0.003932531,4,0.083009184,0.008300918,4,-0.747082963
41,2,89,0.078732558,0.007873256,4,0.083009184,0.008300918,4,-5.29E-02
41,3,90,0.219879609,0.021987961,4,0.083009184,0.008300918,4,0.974128907
41,1,91,0.046489282,0.004648928,4,0.03402018,0.003402018,4,0.312267931
41,2,92,0.031598519,0.003159852,4,0.03402018,0.003402018,4,-7.38E-02
41,3,93,0.111313742,0.011131374,4,0.03402018,0.003402018,4,1.185398854
41,1,94,0.051323218,0.005132322,4,0.03402018,0.003402018,4,0.411189374
41,2,95,0.133377409,0.013337741,4,0.03402018,0.003402018,4,1.366228909
41,3,96,0.113368312,0.011336831,4,0.03402018,0.003402018,4,1.203688052
42,1,3,0.986622074,0.098662207,3,1.245901639,0.124590164,3,-0.233327693
42,1,6,1.32388664,0.132388664,3,1.245901639,0.124590164,3,6.07E-02
42,1,9,0.90504451,0.090504451,3,1.245901639,0.124590164,3,-0.31963063
42,1,12,1.075987842,0.107598784,3,1.245901639,0.124590164,3,-0.146620314
42,1,15,1.046357616,0.104635762,3,1.245901639,0.124590164,3,-0.17454428
42,1,18,0.986622074,0.098662207,3,0.877492877,0.087749288,3,0.117218223
42,1,21,1.32388664,0.132388664,3,0.877492877,0.087749288,3,0.411258275
42,1,24,0.90504451,0.090504451,3,0.877492877,0.087749288,3,3.09E-02
42,1,27,1.075987842,0.107598784,3,0.877492877,0.087749288,3,0.203925603
42,1,30,1.046357616,0.104635762,3,0.877492877,0.087749288,3,0.176001637
43,1,25,0.270438095,0.02704381,3,0.1823957,0.01823957,3,0.393864711
43,1,26,0.239335322,0.023933532,3,0.1823957,0.01823957,3,0.271687084
43,1,27,0.247572239,0.024757224,3,0.180421608,0.018042161,3,0.316406033
43,1,28,0.329077428,0.032907743,3,0.180421608,0.018042161,3,0.600996685
43,1,29,0.326996875,0.032699688,3,0.150284127,0.015028413,3,0.777422934
43,1,30,0.329514391,0.032951439,3,0.150284127,0.015028413,3,0.785092348
44,1,49,0.476349428,0.047634943,3,0.5005652,0.05005652,3,-4.96E-02
44,1,50,0.466104261,0.046610426,3,0.458016157,0.045801616,3,1.75E-02
44,1,51,0.488267425,0.048826743,3,0.286129642,0.028612964,3,0.534418256
44,1,52,0.387094859,0.038709486,3,0.280512403,0.02805124,3,0.322051836
44,1,53,0.500759223,0.050075922,3,0.178140339,0.017814034,3,1.033553732
44,1,54,0.423114012,0.042311401,3,0.137142084,0.013714208,3,1.126624179
44,1,55,0.488528438,0.048852844,3,0.5005652,0.05005652,3,-2.43E-02
44,1,56,0.725514501,0.07255145,3,0.458016157,0.045801616,3,0.459976598
44,1,57,0.494272001,0.0494272,3,0.286129642,0.028612964,3,0.546640974
44,1,58,0.424359329,0.042435933,3,0.280512403,0.02805124,3,0.413962628
44,1,59,0.446332112,0.044633211,3,0.178140339,0.017814034,3,0.91849166
44,1,60,0.361543872,0.036154387,3,0.137142084,0.013714208,3,0.969365901
44,1,61,0.414512608,0.041451261,3,0.5005652,0.05005652,3,-0.18863447
44,1,62,0.344650144,0.034465014,3,0.458016157,0.045801616,3,-0.284374634
44,1,63,0.282406662,0.028240666,3,0.286129642,0.028612964,3,-1.31E-02
44,1,64,0.254425397,0.02544254,3,0.280512403,0.02805124,3,-9.76E-02
44,1,65,0.229712165,0.022971217,3,0.178140339,0.017814034,3,0.254255407
44,1,66,0.115047339,0.011504734,3,0.137142084,0.013714208,3,-0.175673805
44,1,67,0.622383993,0.062238399,3,0.5005652,0.05005652,3,0.217819394
44,1,68,0.563868948,0.056386895,3,0.458016157,0.045801616,3,0.207917401
44,1,69,0.305754563,0.030575456,3,0.286129642,0.028612964,3,6.63E-02
44,1,70,0.366402702,0.03664027,3,0.280512403,0.02805124,3,0.267115066
44,1,71,0.140342199,0.01403422,3,0.178140339,0.017814034,3,-0.238487945
44,1,72,0.244497862,0.024449786,3,0.137142084,0.013714208,3,0.578189071
44,1,121,0.476349428,0.047634943,3,0.237328117,0.023732812,3,0.696708033
44,1,122,0.466104261,0.046610426,3,0.329121834,0.032912183,3,0.347981348
44,1,123,0.488267425,0.048826743,3,0.233268528,0.023326853,3,0.738672986
44,1,124,0.387094859,0.038709486,3,0.262563294,0.026256329,3,0.388177606
44,1,125,0.500759223,0.050075922,3,0.336281469,0.033628147,3,0.39817688
44,1,126,0.423114012,0.042311401,3,0.217099045,0.021709905,3,0.667287995
44,1,127,0.488528438,0.048852844,3,0.237328117,0.023732812,3,0.72195404
44,1,128,0.725514501,0.07255145,3,0.329121834,0.032912183,3,0.790453061
44,1,129,0.494272001,0.0494272,3,0.233268528,0.023326853,3,0.750895704
44,1,130,0.424359329,0.042435933,3,0.262563294,0.026256329,3,0.480088398
44,1,131,0.446332112,0.044633211,3,0.336281469,0.033628147,3,0.283114808
44,1,132,0.361543872,0.036154387,3,0.217099045,0.021709905,3,0.510029717
44,1,133,0.414512608,0.041451261,3,0.237328117,0.023732812,3,0.557659747
44,1,134,0.344650144,0.034465014,3,0.329121834,0.032912183,3,4.61E-02
44,1,135,0.282406662,0.028240666,3,0.233268528,0.023326853,3,0.191157823
44,1,136,0.254425397,0.02544254,3,0.262563294,0.026256329,3,-3.15E-02
44,1,137,0.229712165,0.022971217,3,0.336281469,0.033628147,3,-0.381121445
44,1,138,0.115047339,0.011504734,3,0.217099045,0.021709905,3,-0.635009989
44,1,139,0.622383993,0.062238399,3,0.237328117,0.023732812,3,0.96411361
44,1,140,0.563868948,0.056386895,3,0.329121834,0.032912183,3,0.538393864
44,1,141,0.305754563,0.030575456,3,0.233268528,0.023326853,3,0.270592426
44,1,142,0.366402702,0.03664027,3,0.262563294,0.026256329,3,0.333240837
44,1,143,0.140342199,0.01403422,3,0.336281469,0.033628147,3,-0.873864797
44,1,144,0.244497862,0.024449786,3,0.217099045,0.021709905,3,0.118852887
45,1,41,0.352722772,0.035272277,5,0.416734362,0.041673436,5,-0.166766597
45,1,42,0.341176471,0.034117647,5,0.349246231,0.034924623,5,-2.34E-02
45,1,43,0.345218801,0.03452188,5,0.375,0.0375,5,-8.27E-02
45,1,44,0.289760349,0.028976035,5,0.367549669,0.036754967,5,-0.237804266
45,1,45,0.294294294,0.029429429,5,0.319548872,0.031954887,5,-8.23E-02
45,2,46,0.428118393,0.042811839,5,0.416734362,0.041673436,5,2.70E-02
45,2,47,0.423846823,0.042384682,5,0.349246231,0.034924623,5,0.193594917
45,2,48,0.411451398,0.04114514,5,0.375,0.0375,5,9.28E-02
45,2,49,0.379897785,0.037989779,5,0.367549669,0.036754967,5,3.30E-02
45,2,50,0.326315789,0.032631579,5,0.319548872,0.031954887,5,2.10E-02
46,2,106,0.322107504,0.03221075,3,0.333636458,0.033363646,3,-3.52E-02
46,2,107,0.26394921,0.026394921,3,0.365604349,0.036560435,3,-0.325795037
46,2,108,0.430065444,0.043006544,3,0.248931649,0.024893165,3,0.546759035
46,2,109,0.146518518,0.014651852,3,0.175451948,0.017545195,3,-0.180213387
46,2,110,0.176511304,0.01765113,3,0.117073432,0.011707343,3,0.410583563
46,4,111,0.480323701,0.04803237,3,0.333636458,0.033363646,3,0.364408303
46,4,112,0.457546969,0.045754697,3,0.365604349,0.036560435,3,0.224327811
46,4,113,0.256398967,0.025639897,3,0.248931649,0.024893165,3,2.96E-02
46,4,114,0.268844539,0.026884454,3,0.175451948,0.017545195,3,0.426768082
46,4,115,0.259110505,0.025911051,3,0.117073432,0.011707343,3,0.79445327
46,3,116,0.605668442,0.060566844,3,0.333636458,0.033363646,3,0.59628076
46,3,117,0.3289429,0.03289429,3,0.365604349,0.036560435,3,-0.105667553
46,3,118,0.256062009,0.025606201,3,0.248931649,0.024893165,3,2.82E-02
46,3,119,0.129545234,0.012954523,3,0.175451948,0.017545195,3,-0.303335092
46,3,120,0.1836505,0.01836505,3,0.117073432,0.011707343,3,0.450233136
46,6,121,0.420929247,0.042092925,3,0.328133289,0.032813329,3,0.249044865
46,6,122,0.259571977,0.025957198,3,0.378694845,0.037869485,3,-0.377696689
46,6,123,0.732422884,0.073242288,3,0.26092167,0.026092167,3,1.032137811
46,6,124,1.254265911,0.125426591,3,0.196050492,0.019605049,3,1.855933513
46,6,125,0.954910575,0.095491058,3,0.117764718,0.011776472,3,2.092928974
46,1,126,0.470330302,0.04703303,3,0.328133289,0.032813329,3,0.360015324
46,1,127,0.364400299,0.03644003,3,0.378694845,0.037869485,3,-3.85E-02
46,1,128,0.171759679,0.017175968,3,0.26092167,0.026092167,3,-0.418123964
46,1,129,0.126804904,0.01268049,3,0.196050492,0.019605049,3,-0.435722521
46,1,130,0.258090028,0.025809003,3,0.117764718,0.011776472,3,0.784619747
46,7,131,0.407267977,0.040726798,3,0.328133289,0.032813329,3,0.216051496
46,7,132,0.257246666,0.025724667,3,0.378694845,0.037869485,3,-0.386695308
46,7,133,0.162518035,0.016251804,3,0.26092167,0.026092167,3,-0.47343127
46,7,134,0.059778589,0.005977859,3,0.196050492,0.019605049,3,-1.187724684
46,7,135,0.055574063,0.005557406,3,0.117764718,0.011776472,3,-0.750972126
46,5,136,1.488252629,0.148825263,3,0.328133289,0.032813329,3,1.511938084
46,5,137,1.01309377,0.101309377,3,0.378694845,0.037869485,3,0.984033345
46,5,138,0.722361675,0.072236168,3,0.26092167,0.026092167,3,1.018305702
46,5,139,0.477279519,0.047727952,3,0.196050492,0.019605049,3,0.889730077
46,5,140,0.422652189,0.042265219,3,0.117764718,0.011776472,3,1.27786087
46,2,141,0.117105008,0.011710501,3,0.088892323,0.008889232,3,0.275645259
46,2,142,0.169218059,0.016921806,3,0.100702772,0.010070277,3,0.519014844
46,2,143,0.15918716,0.015918716,3,0.07108797,0.007108797,3,0.8061625
46,2,144,0.148898368,0.014889837,3,0.096694304,0.00966943,3,0.431709484
46,2,145,0.092995978,0.009299598,3,0.046956975,0.004695698,3,0.683324494
46,4,146,0.298486123,0.029848612,3,0.088892323,0.008889232,3,1.211297661
46,4,147,0.173314755,0.017331476,3,0.100702772,0.010070277,3,0.542936007
46,4,148,0.080425395,0.00804254,3,0.07108797,0.007108797,3,0.123411863
46,4,149,0.062481548,0.006248155,3,0.096694304,0.00966943,3,-0.436683219
46,4,150,0.04695415,0.004695415,3,0.046956975,0.004695698,3,-6.02E-05
46,3,151,1.453081694,0.145308169,3,0.088892323,0.008889232,3,2.794016105
46,3,152,0.132624929,0.013262493,3,0.100702772,0.010070277,3,0.275351737
46,3,153,0.087486625,0.008748663,3,0.07108797,0.007108797,3,0.20756781
46,3,154,0.041053604,0.00410536,3,0.096694304,0.00966943,3,-0.856675871
46,3,155,0.038996345,0.003899635,3,0.046956975,0.004695698,3,-0.185763816
46,6,156,0.283119766,0.028311977,3,0.087691531,0.008769153,3,1.172044684
46,6,157,0.184177178,0.018417718,3,0.103588965,0.010358897,3,0.57546741
46,6,158,0.105288926,0.010528893,3,0.074004415,0.007400442,3,0.352583488
46,6,159,0.077072489,0.007707249,3,0.107203198,0.01072032,3,-0.329979686
46,6,160,0.084314823,0.008431482,3,0.047216743,0.004721674,3,0.57980913
46,1,161,0.451810214,0.045181021,3,0.087691531,0.008769153,3,1.639436884
46,1,162,0.051646333,0.005164633,3,0.103588965,0.010358897,3,-0.696011621
46,1,163,0.016084296,0.00160843,3,0.074004415,0.007400442,3,-1.526281386
46,1,164,0.016736167,0.001673617,3,0.107203198,0.01072032,3,-1.857154008
46,1,165,0.027476023,0.002747602,3,0.047216743,0.004721674,3,-0.541434838
46,7,166,0.325488412,0.032548841,3,0.087691531,0.008769153,3,1.311501532
46,7,167,0.112192264,0.011219226,3,0.103588965,0.010358897,3,7.98E-02
46,7,168,0.033514132,0.003351413,3,0.074004415,0.007400442,3,-0.792157555
46,7,169,0.015235114,0.001523511,3,0.107203198,0.01072032,3,-1.951123191
46,7,170,0.012864634,0.001286463,3,0.047216743,0.004721674,3,-1.300266559
46,5,171,0.584087094,0.058408709,3,0.087691531,0.008769153,3,1.896224779
46,5,172,0.149638216,0.014963822,3,0.103588965,0.010358897,3,0.367789679
46,5,173,0.09303,0.009303,3,0.074004415,0.007400442,3,0.22879727
46,5,174,0.030031035,0.003003104,3,0.107203198,0.01072032,3,-1.272494724
46,5,175,0.028774757,0.002877476,3,0.047216743,0.004721674,3,-0.495250036
46,2,176,0.614519785,0.061451979,3,0.427327379,0.042732738,3,0.363290709
46,2,177,0.614519785,0.061451979,3,0.427327379,0.042732738,3,0.363290709
46,2,178,0.821471037,0.082147104,3,0.384247751,0.038424775,3,0.759809153
46,2,179,1.287564824,0.128756482,3,0.250417425,0.025041743,3,1.637378752
46,2,180,1.024098421,0.102409842,3,0.192650988,0.019265099,3,1.670687716
46,4,181,0.161433189,0.016143319,3,0.634274375,0.063427438,3,-1.368390264
46,4,182,0.49692832,0.049692832,3,0.427327379,0.042732738,3,0.150895375
46,4,183,3.477990175,0.347799018,3,0.384247751,0.038424775,3,2.202922342
46,4,184,0.219058078,0.021905808,3,0.250417425,0.025041743,3,-0.133792338
46,4,185,0.219853683,0.021985368,3,0.192650988,0.019265099,3,0.132082048
46,3,186,0.290636186,0.029063619,3,0.634274375,0.063427438,3,-0.780409365
46,3,187,4.769707224,0.476970722,3,0.427327379,0.042732738,3,2.412489788
46,3,188,0.349867014,0.034986701,3,0.384247751,0.038424775,3,-9.37E-02
46,3,189,0.281773093,0.028177309,3,0.250417425,0.025041743,3,0.117972885
46,3,190,0.17385802,0.017385802,3,0.192650988,0.019265099,3,-0.102641209
46,6,191,0.06526213,0.006526213,3,0.634274375,0.063427438,3,-2.274069696
46,6,192,2.402594624,0.240259462,3,0.419792379,0.041979238,3,1.744544272
46,6,193,0.407721659,0.040772166,3,0.398200422,0.039820042,3,2.36E-02
46,6,194,0.679687889,0.067968789,3,0.262494051,0.026249405,3,0.951405288
46,6,195,5.551170039,0.555117004,3,0.215639175,0.021563918,3,3.248157477
46,1,196,2.416087455,0.241608746,3,0.639768636,0.063976864,3,1.328798152
46,1,197,1.552000704,0.15520007,3,0.419792379,0.041979238,3,1.307539901
46,1,198,0.470646901,0.04706469,3,0.398200422,0.039820042,3,0.167152683
46,1,199,0.285009564,0.028500956,3,0.262494051,0.026249405,3,8.23E-02
46,1,200,0.188841047,0.018884105,3,0.215639175,0.021563918,3,-0.132700885
46,7,201,0.429155057,0.042915506,3,0.639768636,0.063976864,3,-0.399288313
46,7,202,1.385506277,0.138550628,3,0.419792379,0.041979238,3,1.194060641
46,7,203,0.451044879,0.045104488,3,0.398200422,0.039820042,3,0.124611393
46,7,204,0.258272115,0.025827212,3,0.262494051,0.026249405,3,-1.62E-02
46,7,205,0.27341628,0.027341628,3,0.215639175,0.021563918,3,0.237388943
46,5,206,0.297385832,0.029738583,3,0.639768636,0.063976864,3,-0.766076211
46,5,207,1.165907312,0.116590731,3,0.419792379,0.041979238,3,1.021494618
46,5,208,2.168183915,0.216818392,3,0.398200422,0.039820042,3,1.69468974
46,5,209,1.57172342,0.157172342,3,0.262494051,0.026249405,3,1.789699598
46,5,210,0.42394401,0.042394401,3,0.215639175,0.021563918,3,0.67599487
47,3,10,0.081857115,0.008185712,3,0.090851309,0.009085131,3,-0.104248975
47,3,14,0.063901534,0.006390153,3,0.075147314,0.007514731,3,-0.162106997
47,2,18,0.06022897,0.006022897,3,0.090851309,0.009085131,3,-0.411070743
47,2,22,0.049825336,0.004982534,3,0.075147314,0.007514731,3,-0.410926769
47,1,26,0.07525261,0.007525261,3,0.090851309,0.009085131,3,-0.188373617
47,1,30,0.061165049,0.006116505,3,0.075147314,0.007514731,3,-0.205874445
48,1,13,0.192576599,0.01925766,6,0.138572903,0.01385729,6,0.329097428
48,2,14,0.207221295,0.02072213,6,0.138572903,0.01385729,6,0.402390715
48,3,15,0.247493331,0.024749333,6,0.138572903,0.01385729,6,0.579987073
48,4,16,0.252609812,0.025260981,6,0.138572903,0.01385729,6,0.600449489
48,1,21,,0,6,,0,6,-1.66E-02
48,2,22,,0,6,,0,6,8.65E-03
48,3,23,,0,6,,0,6,0.171546563
48,4,24,,0,6,,0,6,0.316667414
49,1,3,0.663312693,0.066331269,3,8.721311475,0.872131148,2,-2.576278391
49,1,6,2.126321861,0.212632186,3,5.158823529,0.515882353,2,-0.886314894
49,1,9,2.295833333,0.229583333,3,6.277227723,0.627722772,2,-1.005832552
49,1,12,2.176344086,0.217634409,3,1.419023136,0.141902314,2,0.427677742
49,1,15,0.801324503,0.08013245,3,8.721311475,0.872131148,2,-2.387258916
49,1,18,2.641873278,0.264187328,3,5.158823529,0.515882353,2,-0.669220315
49,1,21,3.245098039,0.324509804,3,6.277227723,0.627722772,2,-0.659782876
49,1,24,3.007722008,0.300772201,3,1.419023136,0.141902314,2,0.751214282
50,1,7,0.982741026,0.098274103,3,1.30851066,0.130851066,3,-0.286299236
50,1,8,1.279371137,0.127937114,3,1.30851066,0.130851066,3,-2.25E-02
51,5,61,0.173876746,0.017387675,3,0.03330677,0.003330677,3,1.652585998
51,5,62,0.11125853,0.011125853,3,0.043184125,0.004318413,3,0.946383645
51,5,63,0.105409405,0.010540941,3,0.053853757,0.005385376,3,0.671579695
51,2,64,0.067668644,0.006766864,3,0.03330677,0.003330677,3,0.708862214
51,2,65,0.051152995,0.0051153,3,0.043184125,0.004318413,3,0.169348105
51,2,66,0.058141655,0.005814166,3,0.053853757,0.005385376,3,7.66E-02
51,3,67,0.064651857,0.006465186,3,0.03330677,0.003330677,3,0.663256139
51,3,68,0.059823463,0.005982346,3,0.043184125,0.004318413,3,0.325924994
51,3,69,0.041391302,0.00413913,3,0.053853757,0.005385376,3,-0.263201404
51,4,70,0.119069133,0.011906913,3,0.03330677,0.003330677,3,1.273943582
51,4,71,0.06070411,0.006070411,3,0.043184125,0.004318413,3,0.340538461
51,4,72,0.069858691,0.006985869,3,0.053853757,0.005385376,3,0.260202339
51,1,73,0.085241875,0.008524188,3,0.03330677,0.003330677,3,0.939732109
51,1,74,0.079691083,0.007969108,3,0.043184125,0.004318413,3,0.612684755
51,1,75,0.09430776,0.009430776,3,0.053853757,0.005385376,3,0.560291308
51,5,91,0.791763495,0.07917635,3,0.100656981,0.010065698,3,2.062544217
51,5,92,0.785875666,0.078587567,3,0.09743254,0.009743254,3,2.087638354
51,5,93,0.298276538,0.029827654,3,0.113920615,0.011392062,3,0.962519189
51,2,94,0.565134725,0.056513473,3,0.100656981,0.010065698,3,1.725345641
51,2,95,0.469648095,0.04696481,3,0.09743254,0.009743254,3,1.57282344
51,2,96,0.365402649,0.036540265,3,0.113920615,0.011392062,3,1.165498047
51,3,97,0.174822497,0.01748225,3,0.100656981,0.010065698,3,0.552052642
51,3,98,0.101348983,0.010134898,3,0.09743254,0.009743254,3,3.94E-02
51,3,99,0.088229447,0.008822945,3,0.113920615,0.011392062,3,-0.255561077
51,4,100,0.149982982,0.014998298,3,0.100656981,0.010065698,3,0.398803324
51,4,101,0.132229375,0.013222938,3,0.09743254,0.009743254,3,0.305377861
51,4,102,0.129089865,0.012908987,3,0.113920615,0.011392062,3,0.125006939
51,1,103,0.209006679,0.020900668,3,0.100656981,0.010065698,3,0.730647694
51,1,104,0.219267473,0.021926747,3,0.09743254,0.009743254,3,0.811132083
51,1,105,0.241775221,0.024177522,3,0.113920615,0.011392062,3,0.752506608
51,5,106,0.149542669,0.014954267,3,0.118031423,0.011803142,3,0.23663088
51,5,107,0.167444046,0.016744405,3,0.158848959,0.015884896,3,5.27E-02
51,5,108,0.281387736,0.028138774,3,0.158879602,0.01588796,3,0.571586865
51,2,109,0.145949466,0.014594947,3,0.118031423,0.011803142,3,0.21230955
51,2,110,0.203174887,0.020317489,3,0.158848959,0.015884896,3,0.246113313
51,2,111,0.253444526,0.025344453,3,0.158879602,0.01588796,3,0.46699827
51,3,112,0.108898133,0.010889813,3,0.118031423,0.011803142,3,-8.05E-02
51,3,113,0.113745189,0.011374519,3,0.158848959,0.015884896,3,-0.333993049
